AccountID,AccountName,InstanceID,Name,State,PrivateIP,PublicIP,InstanceType,VPC,Subnet,AZ,Platform,PlatformDetails,ImageId,OSName,OSVersion
502966642495,account502966642495,i-0c390c8888f61ab89,DEMAPAUP001,running,10.47.90.123,N/A,m6g.4xlarge,vpc-069f05eb431814369,subnet-0c6c11c9a38bb1884,ap-southeast-2a,linux,"Linux/UNIX","ami-035e551dbf9b3426c","N/A","N/A"
502966642495,account502966642495,i-00082a7ca68b7ff2b,DEMAPAUP001,running,10.47.90.218,N/A,m6g.4xlarge,vpc-069f05eb431814369,subnet-0c6c11c9a38bb1884,ap-southeast-2a,linux,"Linux/UNIX","ami-035e551dbf9b3426c","N/A","N/A"
502966642495,account502966642495,i-072c03c11d6096b34,DEMAPAUP001,running,10.47.90.85,N/A,m6g.4xlarge,vpc-069f05eb431814369,subnet-0c6c11c9a38bb1884,ap-southeast-2a,linux,"Linux/UNIX","ami-035e551dbf9b3426c","N/A","N/A"
502966642495,account502966642495,i-0e0f501bfdc3a8582,DEMAPAUP001,running,10.47.90.245,N/A,m6g.4xlarge,vpc-069f05eb431814369,subnet-0c6c11c9a38bb1884,ap-southeast-2a,linux,"Linux/UNIX","ami-035e551dbf9b3426c","N/A","N/A"
502966642495,account502966642495,i-01060acd1ec9012e4,DEMAPAUP001,running,10.47.90.116,N/A,m6g.4xlarge,vpc-069f05eb431814369,subnet-0c6c11c9a38bb1884,ap-southeast-2a,linux,"Linux/UNIX","ami-035e551dbf9b3426c","N/A","N/A"
502966642495,account502966642495,i-0a2a17fa638131bba,DEMAPAUP001,running,10.47.90.180,N/A,m6g.4xlarge,vpc-069f05eb431814369,subnet-0c6c11c9a38bb1884,ap-southeast-2a,linux,"Linux/UNIX","ami-035e551dbf9b3426c","N/A","N/A"
502966642495,account502966642495,i-013d7d8c4de331c59,DEMAPAUP001,running,10.47.90.115,N/A,m6g.4xlarge,vpc-069f05eb431814369,subnet-0c6c11c9a38bb1884,ap-southeast-2a,linux,"Linux/UNIX","ami-035e551dbf9b3426c","N/A","N/A"
502966642495,account502966642495,i-0b71184b0b81b5e89,DEMAPAUP001,running,10.47.90.50,N/A,m6g.4xlarge,vpc-069f05eb431814369,subnet-0c6c11c9a38bb1884,ap-southeast-2a,linux,"Linux/UNIX","ami-035e551dbf9b3426c","N/A","N/A"
502966642495,account502966642495,i-0bb92919187f25eae,DEMAPAUP023,running,10.47.87.96,N/A,c6i.4xlarge,vpc-07380861fab72886a,subnet-083c25426a5ee5b60,ap-southeast-2a,linux,"Linux/UNIX","ami-0db9f4746cb6e35b7","AmazonLinux2GoldenAMIV9","N/A"
502966642495,account502966642495,i-02d859620ccb83471,DEMAPAUP024,running,10.47.86.35,N/A,c6i.4xlarge,vpc-07380861fab72886a,subnet-083c25426a5ee5b60,ap-southeast-2a,linux,"Linux/UNIX","ami-0db9f4746cb6e35b7","AmazonLinux2GoldenAMIV9","N/A"
502966642495,account502966642495,i-037a0bf123e1293ea,DEMAPAUP022,running,10.47.86.27,N/A,c6i.4xlarge,vpc-07380861fab72886a,subnet-083c25426a5ee5b60,ap-southeast-2a,linux,"Linux/UNIX","ami-0db9f4746cb6e35b7","AmazonLinux2GoldenAMIV9","N/A"
503095242877,account503095242877,i-09849159e62172882,MWSWM09LD01,running,10.46.21.10,N/A,t3.xlarge,vpc-0ee23d6aa704a869b,subnet-08b064d41c845a0c5,ap-southeast-2a,linux,"Red Hat Enterprise Linux","ami-0983e0c5c946ca88c","GoldenImageRHEL7.9","7.9"
503095242877,account503095242877,i-0605ddb6bac24a1c2,APIIWM09LD01,running,10.46.21.106,N/A,r5.xlarge,vpc-0ee23d6aa704a869b,subnet-08b064d41c845a0c5,ap-southeast-2a,linux,"Red Hat Enterprise Linux","ami-0983e0c5c946ca88c","GoldenImageRHEL7.9","7.9"
503095242877,account503095242877,i-01f81d3ae4bd7119d,REGWM09LD01-- Dont terminate,running,10.46.21.181,N/A,t3.large,vpc-0ee23d6aa704a869b,subnet-08b064d41c845a0c5,ap-southeast-2a,linux,"Red Hat Enterprise Linux","ami-0983e0c5c946ca88c","GoldenImageRHEL7.9","7.9"
503095242877,account503095242877,i-09ed8f4023925c410,A2AWM09LD01,running,10.46.21.137,N/A,t3.xlarge,vpc-0ee23d6aa704a869b,subnet-08b064d41c845a0c5,ap-southeast-2a,linux,"Red Hat Enterprise Linux","ami-0983e0c5c946ca88c","GoldenImageRHEL7.9","7.9"
503095242877,account503095242877,i-09085a7884bcafefb,DEPWM09LD01,running,10.46.21.158,N/A,t3.large,vpc-0ee23d6aa704a869b,subnet-08b064d41c845a0c5,ap-southeast-2a,linux,"Red Hat Enterprise Linux","ami-0983e0c5c946ca88c","GoldenImageRHEL7.9","7.9"
503095242877,account503095242877,i-0edd9ca808258badd,B2BWM09LD01,running,10.46.21.9,N/A,i4i.xlarge,vpc-0ee23d6aa704a869b,subnet-08b064d41c845a0c5,ap-southeast-2a,linux,"Red Hat Enterprise Linux","ami-0983e0c5c946ca88c","GoldenImageRHEL7.9","7.9"
503095242877,account503095242877,i-0a058a98524dd91d6,APIEWM09LD01 - (D10-MFT)--dont terminate,running,10.46.21.198,N/A,t3.large,vpc-0ee23d6aa704a869b,subnet-08b064d41c845a0c5,ap-southeast-2a,linux,"Red Hat Enterprise Linux","ami-0983e0c5c946ca88c","GoldenImageRHEL7.9","7.9"
503095242877,account503095242877,i-0a167a55d8e889ff4,ADSGEAZ1DC01,running,10.46.27.229,N/A,m7i.2xlarge,vpc-0588bf1f78055cff7,subnet-07cda719625ae4166,ap-southeast-2a,windows,"Windows","ami-019a112e2e27f8638","N/A","N/A"
503095242877,account503095242877,i-01dc43d1cc80382f4,ADSGEAZ1ADCON1,running,10.46.26.31,N/A,r5.xlarge,vpc-0588bf1f78055cff7,subnet-07cda719625ae4166,ap-southeast-2a,windows,"Windows","ami-019a112e2e27f8638","N/A","N/A"
503095242877,account503095242877,i-0871e2329efc08bbb,MFAAZ09WP01,running,10.46.26.97,N/A,r5.xlarge,vpc-0588bf1f78055cff7,subnet-07cda719625ae4166,ap-southeast-2a,windows,"Windows","ami-019a112e2e27f8638","N/A","N/A"
503095242877,account503095242877,i-0f6762dab64288baa,APESM09WP06,running,10.46.26.91,N/A,m5.2xlarge,vpc-0588bf1f78055cff7,subnet-07cda719625ae4166,ap-southeast-2a,windows,"Windows","ami-00b1e58c6b3069cd4","GoldenAMIWIN2K19","N/A"
503095242877,account503095242877,i-0be5b95be8c9ede1e,WEBSM09WP01,running,10.46.27.177,N/A,m5.2xlarge,vpc-0588bf1f78055cff7,subnet-07cda719625ae4166,ap-southeast-2a,windows,"Windows","ami-00b1e58c6b3069cd4","GoldenAMIWIN2K19","N/A"
503095242877,account503095242877,i-0d775edd866e5bfaf,APESM09WP05,running,10.46.26.225,N/A,m5.2xlarge,vpc-0588bf1f78055cff7,subnet-07cda719625ae4166,ap-southeast-2a,windows,"Windows","ami-00b1e58c6b3069cd4","GoldenAMIWIN2K19","N/A"
503095242877,account503095242877,i-0a0a741a90c2436ba,APESM09WP03,running,10.46.27.149,N/A,m5.2xlarge,vpc-0588bf1f78055cff7,subnet-07cda719625ae4166,ap-southeast-2a,windows,"Windows","ami-00b1e58c6b3069cd4","GoldenAMIWIN2K19","N/A"
503095242877,account503095242877,i-0d7ad11a82112faac,MPESM09WP01,running,10.46.26.6,N/A,m5.4xlarge,vpc-0588bf1f78055cff7,subnet-07cda719625ae4166,ap-southeast-2a,windows,"Windows","ami-00b1e58c6b3069cd4","GoldenAMIWIN2K19","N/A"
503095242877,account503095242877,i-0295aedf070a6dfae,APESM09WP01,running,10.46.26.212,N/A,m5.2xlarge,vpc-0588bf1f78055cff7,subnet-07cda719625ae4166,ap-southeast-2a,windows,"Windows","ami-00b1e58c6b3069cd4","GoldenAMIWIN2K19","N/A"
503095242877,account503095242877,i-023b80f0eb4b25588,CSSWM09LQ01,running,10.46.21.123,N/A,t3.large,vpc-0ee23d6aa704a869b,subnet-08b064d41c845a0c5,ap-southeast-2a,linux,"Red Hat Enterprise Linux","ami-0c99ece8a1cb01372","N/A","N/A"
503095242877,account503095242877,i-0507abd1dcb65ffec,APIIWM09LQ01,running,10.46.21.113,N/A,r6i.large,vpc-0ee23d6aa704a869b,subnet-08b064d41c845a0c5,ap-southeast-2a,linux,"Red Hat Enterprise Linux","ami-0c99ece8a1cb01372","N/A","N/A"
503095242877,account503095242877,i-0c8c3c42e8c67261e,a2awm09lq01,running,10.46.21.227,N/A,t3.xlarge,vpc-0ee23d6aa704a869b,subnet-08b064d41c845a0c5,ap-southeast-2a,linux,"Red Hat Enterprise Linux","ami-0c99ece8a1cb01372","N/A","N/A"
503095242877,account503095242877,i-0f20a79e84195e8a6,APIEWM09LQ01,running,10.46.21.192,N/A,r6i.large,vpc-0ee23d6aa704a869b,subnet-08b064d41c845a0c5,ap-southeast-2a,linux,"Red Hat Enterprise Linux","ami-0c99ece8a1cb01372","N/A","N/A"
503095242877,account503095242877,i-006059c2e4304a15b,MWSWM09LQ01,running,10.46.21.18,N/A,t3.large,vpc-0ee23d6aa704a869b,subnet-08b064d41c845a0c5,ap-southeast-2a,linux,"Red Hat Enterprise Linux","ami-0c99ece8a1cb01372","N/A","N/A"
503095242877,account503095242877,i-08a7ce50ed4024c95,B2BWM09LQ01,running,10.46.21.168,N/A,m6i.2xlarge,vpc-0ee23d6aa704a869b,subnet-08b064d41c845a0c5,ap-southeast-2a,linux,"Red Hat Enterprise Linux","ami-0c99ece8a1cb01372","N/A","N/A"
503095242877,account503095242877,i-0db6c8766e2aa5ed9,ISPNW09CP01,running,10.46.26.204,N/A,c5.4xlarge,vpc-0588bf1f78055cff7,subnet-07cda719625ae4166,ap-southeast-2a,linux,"Linux/UNIX","ami-0f1846c9d911d1727","ISE 3.1 P1 AMI-bedef662-aba4-427e-b523-7c93cd50111c","N/A"
503095242877,account503095242877,i-010f9904cfd2d3619,WLCNW01CP01,running,10.46.26.26,N/A,c5.2xlarge,vpc-0588bf1f78055cff7,subnet-07cda719625ae4166,ap-southeast-2a,linux,"Linux/UNIX","ami-06d44cc0a04153784","C9800-CL-17-6-1.20210901035935-36aaa0b8-cf25-45aa-9fcc-16915f24ce71","1.20210901035935"
503095242877,account503095242877,i-0ef9b7994b63a6973,A2AWM09LP01,running,10.46.17.13,N/A,m7i.2xlarge,vpc-0efccc9bc18221daa,subnet-090a115aad9b177f6,ap-southeast-2a,linux,"Red Hat Enterprise Linux","ami-0c99ece8a1cb01372","N/A","N/A"
503095242877,account503095242877,i-03ec7b7ed40fa3dcc,TCSWM09LP01,running,10.46.17.14,N/A,i4i.xlarge,vpc-0efccc9bc18221daa,subnet-090a115aad9b177f6,ap-southeast-2a,linux,"Red Hat Enterprise Linux","ami-0c99ece8a1cb01372","N/A","N/A"
503095242877,account503095242877,i-090cbf99d3596ab2f,REGWM09LP01,running,10.46.17.11,N/A,t3.xlarge,vpc-0efccc9bc18221daa,subnet-090a115aad9b177f6,ap-southeast-2a,linux,"Red Hat Enterprise Linux","ami-0c99ece8a1cb01372","N/A","N/A"
503095242877,account503095242877,i-0aaa8677faa7c2820,APIIWM09LP01,running,10.46.17.23,N/A,m7i.2xlarge,vpc-0efccc9bc18221daa,subnet-090a115aad9b177f6,ap-southeast-2a,linux,"Red Hat Enterprise Linux","ami-0c99ece8a1cb01372","N/A","N/A"
503095242877,account503095242877,i-0c4f2ef52be5d3792,B2BWM09LP01,running,10.46.17.12,N/A,i4i.4xlarge,vpc-0efccc9bc18221daa,subnet-090a115aad9b177f6,ap-southeast-2a,linux,"Red Hat Enterprise Linux","ami-0c99ece8a1cb01372","N/A","N/A"
503095242877,account503095242877,i-0ee01963560d2bb54,MWSWM09LP01,running,10.46.17.20,N/A,t3.2xlarge,vpc-0efccc9bc18221daa,subnet-090a115aad9b177f6,ap-southeast-2a,linux,"Red Hat Enterprise Linux","ami-0c99ece8a1cb01372","N/A","N/A"
503095242877,account503095242877,i-09d26eec52a575c24,UMSWM09LU03,running,10.46.21.15,N/A,i4i.xlarge,vpc-0ee23d6aa704a869b,subnet-08b064d41c845a0c5,ap-southeast-2a,linux,"Red Hat Enterprise Linux","ami-0c99ece8a1cb01372","N/A","N/A"
503095242877,account503095242877,i-024efe9e1ae53c10a,APIEWM09LP01,running,10.46.17.22,N/A,c6i.xlarge,vpc-0efccc9bc18221daa,subnet-090a115aad9b177f6,ap-southeast-2a,linux,"Red Hat Enterprise Linux","ami-0c99ece8a1cb01372","N/A","N/A"
503095242877,account503095242877,i-0a956afc2f31b6b54,BAMWM09LP01,running,10.46.17.19,N/A,m7i.xlarge,vpc-0efccc9bc18221daa,subnet-090a115aad9b177f6,ap-southeast-2a,linux,"Red Hat Enterprise Linux","ami-0c99ece8a1cb01372","N/A","N/A"
503095242877,account503095242877,i-08a1ac8184652bc03,UMSWM09LP01,running,10.46.17.15,N/A,m7i.2xlarge,vpc-0efccc9bc18221daa,subnet-090a115aad9b177f6,ap-southeast-2a,linux,"Red Hat Enterprise Linux","ami-0c99ece8a1cb01372","N/A","N/A"
503095242877,account503095242877,i-06ccc1b7a8393f057,A2AWM09LU02,running,10.46.23.13,N/A,m6i.2xlarge,vpc-0ee23d6aa704a869b,subnet-0d907eaf625923d87,ap-southeast-2c,linux,"Red Hat Enterprise Linux","ami-0c99ece8a1cb01372","N/A","N/A"
503095242877,account503095242877,i-0b842e2e871b341f9,B2BWM09LU02,running,10.46.23.12,N/A,i4i.xlarge,vpc-0ee23d6aa704a869b,subnet-0d907eaf625923d87,ap-southeast-2c,linux,"Red Hat Enterprise Linux","ami-0c99ece8a1cb01372","N/A","N/A"
503095242877,account503095242877,i-04cb88b0ef0345cb5,REGWM09LU02,running,10.46.23.11,N/A,i4i.large,vpc-0ee23d6aa704a869b,subnet-0d907eaf625923d87,ap-southeast-2c,linux,"Red Hat Enterprise Linux","ami-0c99ece8a1cb01372","N/A","N/A"
503095242877,account503095242877,i-0ff04d3d938f95be7,APIIWM09LU02,running,10.46.23.19,N/A,i4i.xlarge,vpc-0ee23d6aa704a869b,subnet-0d907eaf625923d87,ap-southeast-2c,linux,"Red Hat Enterprise Linux","ami-0c99ece8a1cb01372","N/A","N/A"
503095242877,account503095242877,i-045bb0f8dd1db7e6b,TCSWM09LU02,running,10.46.23.14,N/A,i4i.large,vpc-0ee23d6aa704a869b,subnet-0d907eaf625923d87,ap-southeast-2c,linux,"Red Hat Enterprise Linux","ami-0c99ece8a1cb01372","N/A","N/A"
503095242877,account503095242877,i-0d54f1b84dbc1026c,MWSWM09LU02,running,10.46.23.17,N/A,t3.xlarge,vpc-0ee23d6aa704a869b,subnet-0d907eaf625923d87,ap-southeast-2c,linux,"Red Hat Enterprise Linux","ami-0c99ece8a1cb01372","N/A","N/A"
503095242877,account503095242877,i-04d21b492ed4f699f,UMSWM09LU02,running,10.46.23.15,N/A,i4i.xlarge,vpc-0ee23d6aa704a869b,subnet-0d907eaf625923d87,ap-southeast-2c,linux,"Red Hat Enterprise Linux","ami-0c99ece8a1cb01372","N/A","N/A"
503095242877,account503095242877,i-0fc9a98ae2635728a,APIEWM09LU02,running,10.46.23.18,N/A,c6i.xlarge,vpc-0ee23d6aa704a869b,subnet-0d907eaf625923d87,ap-southeast-2c,linux,"Red Hat Enterprise Linux","ami-0c99ece8a1cb01372","N/A","N/A"
503095242877,account503095242877,i-03955b53ce3a0bf8e,UMSWM09LP03,running,10.46.19.11,N/A,m7i.2xlarge,vpc-0efccc9bc18221daa,subnet-05f3815d85e67e085,ap-southeast-2c,linux,"Red Hat Enterprise Linux","ami-0c99ece8a1cb01372","N/A","N/A"
503095242877,account503095242877,i-04a7a56c2994efd52,ADSGEAZ2DC02,running,10.46.28.24,N/A,m7i.2xlarge,vpc-0588bf1f78055cff7,subnet-0265e926f03d8aea5,ap-southeast-2b,windows,"Windows","ami-019a112e2e27f8638","N/A","N/A"
503095242877,account503095242877,i-0f6eee118e08eadb8,ADSGEAZ2ADCON2,running,10.46.28.254,N/A,r5.xlarge,vpc-0588bf1f78055cff7,subnet-0265e926f03d8aea5,ap-southeast-2b,windows,"Windows","ami-019a112e2e27f8638","N/A","N/A"
503095242877,account503095242877,i-09946de3616322204,MFAAZ09WP02,running,10.46.28.51,N/A,r5.xlarge,vpc-0588bf1f78055cff7,subnet-0265e926f03d8aea5,ap-southeast-2b,windows,"Windows","ami-019a112e2e27f8638","N/A","N/A"
503095242877,account503095242877,i-079df0f5f20c45d35,APESM09WP04,running,10.46.28.98,N/A,m5.2xlarge,vpc-0588bf1f78055cff7,subnet-0265e926f03d8aea5,ap-southeast-2b,windows,"Windows","ami-00b1e58c6b3069cd4","GoldenAMIWIN2K19","N/A"
503095242877,account503095242877,i-0b923836a44ab37b4,WEBSM09WP02,running,10.46.28.29,N/A,m5.2xlarge,vpc-0588bf1f78055cff7,subnet-0265e926f03d8aea5,ap-southeast-2b,windows,"Windows","ami-00b1e58c6b3069cd4","GoldenAMIWIN2K19","N/A"
503095242877,account503095242877,i-0db139e77a56cc980,APESM09WP02,running,10.46.29.30,N/A,m5.2xlarge,vpc-0588bf1f78055cff7,subnet-0265e926f03d8aea5,ap-southeast-2b,windows,"Windows","ami-00b1e58c6b3069cd4","GoldenAMIWIN2K19","N/A"
503095242877,account503095242877,i-0bc830a427763fe15,ISANW09CP02,running,10.46.28.99,N/A,m5.4xlarge,vpc-0588bf1f78055cff7,subnet-0265e926f03d8aea5,ap-southeast-2b,linux,"Linux/UNIX","ami-0f1846c9d911d1727","ISE 3.1 P1 AMI-bedef662-aba4-427e-b523-7c93cd50111c","N/A"
503095242877,account503095242877,i-0435ad3c9988d40f4,ISPNW09CP02,running,10.46.29.152,N/A,c5.4xlarge,vpc-0588bf1f78055cff7,subnet-0265e926f03d8aea5,ap-southeast-2b,linux,"Linux/UNIX","ami-0f1846c9d911d1727","ISE 3.1 P1 AMI-bedef662-aba4-427e-b523-7c93cd50111c","N/A"
503095242877,account503095242877,i-0f180647aa0bf7a8f,A2AWM09LU01,running,10.46.22.15,N/A,m6i.2xlarge,vpc-0ee23d6aa704a869b,subnet-0a123156a11eae069,ap-southeast-2b,linux,"Red Hat Enterprise Linux","ami-0c99ece8a1cb01372","N/A","N/A"
503095242877,account503095242877,i-0f14dac9fe44e4f1d,B2BWM09LU01,running,10.46.22.14,N/A,i4i.xlarge,vpc-0ee23d6aa704a869b,subnet-0a123156a11eae069,ap-southeast-2b,linux,"Red Hat Enterprise Linux","ami-0c99ece8a1cb01372","N/A","N/A"
503095242877,account503095242877,i-00dc12c240fa7c8cc,BAMWM09LU01,running,10.46.22.18,N/A,t3.xlarge,vpc-0ee23d6aa704a869b,subnet-0a123156a11eae069,ap-southeast-2b,linux,"Red Hat Enterprise Linux","ami-0c99ece8a1cb01372","N/A","N/A"
503095242877,account503095242877,i-04597b7fc37cbd30d,UMSWM09LU01,running,10.46.22.17,N/A,i4i.xlarge,vpc-0ee23d6aa704a869b,subnet-0a123156a11eae069,ap-southeast-2b,linux,"Red Hat Enterprise Linux","ami-0c99ece8a1cb01372","N/A","N/A"
503095242877,account503095242877,i-023090aa1108d75db,REGWM09LU01,running,10.46.22.13,N/A,i4i.large,vpc-0ee23d6aa704a869b,subnet-0a123156a11eae069,ap-southeast-2b,linux,"Red Hat Enterprise Linux","ami-0c99ece8a1cb01372","N/A","N/A"
503095242877,account503095242877,i-0ad3d726ddb13b20e,UMSWM09LP02,running,10.46.18.15,N/A,m7i.2xlarge,vpc-0efccc9bc18221daa,subnet-0886a807f6a426c9d,ap-southeast-2b,linux,"Red Hat Enterprise Linux","ami-0c99ece8a1cb01372","N/A","N/A"
503095242877,account503095242877,i-02574452bea181494,REGWM09LP02,running,10.46.18.11,N/A,t3.xlarge,vpc-0efccc9bc18221daa,subnet-0886a807f6a426c9d,ap-southeast-2b,linux,"Red Hat Enterprise Linux","ami-0c99ece8a1cb01372","N/A","N/A"
503095242877,account503095242877,i-04a1ce4a446bc944b,APIIWM09LU01,running,10.46.22.25,N/A,i4i.xlarge,vpc-0ee23d6aa704a869b,subnet-0a123156a11eae069,ap-southeast-2b,linux,"Red Hat Enterprise Linux","ami-0c99ece8a1cb01372","N/A","N/A"
503095242877,account503095242877,i-096cb0a96a5a918fa,A2AWM09LP02,running,10.46.18.13,N/A,m7i.2xlarge,vpc-0efccc9bc18221daa,subnet-0886a807f6a426c9d,ap-southeast-2b,linux,"Red Hat Enterprise Linux","ami-0c99ece8a1cb01372","N/A","N/A"
503095242877,account503095242877,i-03875c2d09d098c07,APIIWM09LP02,running,10.46.18.22,N/A,m7i.2xlarge,vpc-0efccc9bc18221daa,subnet-0886a807f6a426c9d,ap-southeast-2b,linux,"Red Hat Enterprise Linux","ami-0c99ece8a1cb01372","N/A","N/A"
503095242877,account503095242877,i-0ccb5a97899b76f37,TCSWM09LP02,running,10.46.18.14,N/A,i4i.xlarge,vpc-0efccc9bc18221daa,subnet-0886a807f6a426c9d,ap-southeast-2b,linux,"Red Hat Enterprise Linux","ami-0c99ece8a1cb01372","N/A","N/A"
503095242877,account503095242877,i-0cfbc1b76662087d8,APIEWM09LU01,running,10.46.22.24,N/A,c6i.xlarge,vpc-0ee23d6aa704a869b,subnet-0a123156a11eae069,ap-southeast-2b,linux,"Red Hat Enterprise Linux","ami-0c99ece8a1cb01372","N/A","N/A"
503095242877,account503095242877,i-04e4571459d7888a3,TCSWM09LU01,running,10.46.22.16,N/A,i4i.large,vpc-0ee23d6aa704a869b,subnet-0a123156a11eae069,ap-southeast-2b,linux,"Red Hat Enterprise Linux","ami-0c99ece8a1cb01372","N/A","N/A"
503095242877,account503095242877,i-087154bf3f438a307,CCSWM09LU01,running,10.46.22.20,N/A,t3.xlarge,vpc-0ee23d6aa704a869b,subnet-0a123156a11eae069,ap-southeast-2b,linux,"Red Hat Enterprise Linux","ami-0c99ece8a1cb01372","N/A","N/A"
503095242877,account503095242877,i-02bb2debf661a92e7,MWSWM09LU01,running,10.46.22.19,N/A,t3.xlarge,vpc-0ee23d6aa704a869b,subnet-0a123156a11eae069,ap-southeast-2b,linux,"Red Hat Enterprise Linux","ami-0c99ece8a1cb01372","N/A","N/A"
503095242877,account503095242877,i-0c66a045fdddc3a64,B2BWM09LP02,running,10.46.18.12,N/A,i4i.4xlarge,vpc-0efccc9bc18221daa,subnet-0886a807f6a426c9d,ap-southeast-2b,linux,"Red Hat Enterprise Linux","ami-0c99ece8a1cb01372","N/A","N/A"
503095242877,account503095242877,i-012908cba94b4dc53,CCSWM09LP01,running,10.46.18.20,N/A,t3.medium,vpc-0efccc9bc18221daa,subnet-0886a807f6a426c9d,ap-southeast-2b,linux,"Red Hat Enterprise Linux","ami-0c99ece8a1cb01372","N/A","N/A"
503095242877,account503095242877,i-0de734a57c64a4b68,APIEWM09LP02,running,10.46.18.21,N/A,c6i.xlarge,vpc-0efccc9bc18221daa,subnet-0886a807f6a426c9d,ap-southeast-2b,linux,"Red Hat Enterprise Linux","ami-0c99ece8a1cb01372","N/A","N/A"
503095242877,account503095242877,i-08261379be50e21f7,CRMAPAUT001,running,10.46.29.137,N/A,m5.2xlarge,vpc-0588bf1f78055cff7,subnet-0265e926f03d8aea5,ap-southeast-2b,windows,"Windows","ami-09e76c51cd3485e20","N/A","N/A"
503095242877,account503095242877,i-026dc2547c2e50241,CRMAPAUP001,running,10.46.26.108,N/A,r5.2xlarge,vpc-0588bf1f78055cff7,subnet-07cda719625ae4166,ap-southeast-2a,windows,"Windows","ami-09e76c51cd3485e20","N/A","N/A"
503095242877,account503095242877,i-07604001f1c2a2e92,ADFSGP09W01,running,10.46.26.65,N/A,t3.medium,vpc-0588bf1f78055cff7,subnet-07cda719625ae4166,ap-southeast-2a,windows,"Windows","ami-019a112e2e27f8638","N/A","N/A"
503095242877,account503095242877,i-033bf1a0ddc4db935,GEDHCP09WP01,running,10.46.27.139,N/A,t3.large,vpc-0588bf1f78055cff7,subnet-07cda719625ae4166,ap-southeast-2a,windows,"Windows","ami-0d6abe63081e9f006","N/A","N/A"
503095242877,account503095242877,i-0f49e0fe8e7b63108,MCSIV09WP01,running,10.46.27.181,N/A,c6i.2xlarge,vpc-0588bf1f78055cff7,subnet-07cda719625ae4166,ap-southeast-2a,windows,"Windows","ami-01ea4c2597b725432","N/A","N/A"
503095242877,account503095242877,i-038490be66c9973cf,ISANW09CP01,running,10.46.27.27,N/A,m5.4xlarge,vpc-0588bf1f78055cff7,subnet-07cda719625ae4166,ap-southeast-2a,linux,"Linux/UNIX","ami-0f1846c9d911d1727","ISE 3.1 P1 AMI-bedef662-aba4-427e-b523-7c93cd50111c","N/A"
